CSDUID,CSD,Period,IndicatorSummaryDescription,Air Quality Health Index,Health Risk,UnitOfMeasure,OriginalValue
4809010,Caroline,2022,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00012
4806021,Airdrie,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00064
4806021,Airdrie,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00454
4806021,Airdrie,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00201
4806021,Airdrie,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00012
4801006,Medicine Hat,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00245
4801006,Medicine Hat,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00012
4802021,"Taber, M.D.",2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00121
4806016,Calgary,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00183
4806016,Calgary,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00034
4806016,Calgary,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00445
4806016,Calgary,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00228
4806016,Calgary,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00126
4819054,Spirit River No. 133,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00056
4819054,Spirit River No. 133,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00213
4819012,Grande Prairie,2011,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00063
4819012,Grande Prairie,2014,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00070
4819012,Grande Prairie,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00116
4819012,Grande Prairie,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00572
4819012,Grande Prairie,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00350
4811032,Brazeau County,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00130
4811032,Brazeau County,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00012
4811034,Parkland County,2012,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00023
4811034,Parkland County,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00092
4811034,Parkland County,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00058
4811034,Parkland County,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00304
4811034,Parkland County,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00069
4811034,Parkland County,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00196
4811052,Strathcona County,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00102
4811052,Strathcona County,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00034
4811052,Strathcona County,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00241
4811052,Strathcona County,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00114
4811052,Strathcona County,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00160
4811052,Strathcona County,2022,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00011
4811059,Sturgeon County,2016,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00026
4811059,Sturgeon County,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00071
4811059,Sturgeon County,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00225
4811059,Sturgeon County,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00076
4811059,Sturgeon County,2020,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00005
4811059,Sturgeon County,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00133
4811059,Sturgeon County,2022,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00107
4811062,St. Albert,2016,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00049
4811062,St. Albert,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00012
4811062,St. Albert,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00282
4811062,St. Albert,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00047
4816859,Fort Mackay,2011,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.01328
4816859,Fort Mackay,2012,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00131
4816859,Fort Mackay,2013,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00012
4816859,Fort Mackay,2014,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00130
4816859,Fort Mackay,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00433
4816859,Fort Mackay,2016,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00572
4816859,Fort Mackay,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00372
4816859,Fort Mackay,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00132
4816859,Fort Mackay,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00099
4816859,Fort Mackay,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00041
4815023,Canmore,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00943
4819006,Grande Prairie County No. 1,2011,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00063
4819006,Grande Prairie County No. 1,2014,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00047
4819006,Grande Prairie County No. 1,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00116
4819006,Grande Prairie County No. 1,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00495
4819006,Grande Prairie County No. 1,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00316
4812002,Cold Lake,2012,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00013
4812002,Cold Lake,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00534
4812002,Cold Lake,2016,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00060
4812002,Cold Lake,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00060
4812002,Cold Lake,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00080
4812002,Cold Lake,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00201
4812004,Bonnyville No. 87,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00330
4812014,St. Paul County No. 19,2011,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00047
4812014,St. Paul County No. 19,2012,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00036
4812014,St. Paul County No. 19,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00222
4812014,St. Paul County No. 19,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00060
4812014,St. Paul County No. 19,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00096
4819071,Peace No. 135,2022,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00047
4816037,Wood Buffalo,2011,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00568
4816037,Wood Buffalo,2012,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00063
4816037,Wood Buffalo,2013,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00004
4816037,Wood Buffalo,2014,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00128
4816037,Wood Buffalo,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00428
4816037,Wood Buffalo,2016,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00735
4816037,Wood Buffalo,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00006
4816037,Wood Buffalo,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00101
4816037,Wood Buffalo,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00066
4816037,Wood Buffalo,2020,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00004
4816037,Wood Buffalo,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00004
4816037,Wood Buffalo,2022,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00020
4810066,Bruderheim,2011,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00047
4810066,Bruderheim,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00117
4810066,Bruderheim,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00281
4810066,Bruderheim,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00059
4810066,Bruderheim,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00200
4810068,Improvement District No. 13 Elk Island,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00117
4810068,Improvement District No. 13 Elk Island,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00060
4810068,Improvement District No. 13 Elk Island,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00368
4810068,Improvement District No. 13 Elk Island,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00070
4810068,Improvement District No. 13 Elk Island,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00222
4810068,Improvement District No. 13 Elk Island,2022,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00139
4811012,Leduc County,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00058
4811012,Leduc County,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00046
4811012,Leduc County,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00568
4811012,Leduc County,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00023
4819009,Beaverlodge,2011,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00047
4819009,Beaverlodge,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00128
4819009,Beaverlodge,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00664
4819009,Beaverlodge,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00245
4810058,Lamont County,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00179
4810058,Lamont County,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00094
4810058,Lamont County,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00044
4810058,Lamont County,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00124
4814003,Yellowhead County,2014,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00069
4814003,Yellowhead County,2015,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00031
4814003,Yellowhead County,2016,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00004
4814003,Yellowhead County,2017,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00067
4814003,Yellowhead County,2018,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00507
4814003,Yellowhead County,2019,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00086
4814003,Yellowhead County,2021,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00004
4814003,Yellowhead County,2022,Air Quality (percent high-quality hours),10+,Very Low Quality,,0.00031
4808011,Red Deer,2011,Air Quality (percent high-quality hours),2,High Quality,,0.39461
4808011,Red Deer,2012,Air Quality (percent high-quality hours),2,High Quality,,0.48382
4808011,Red Deer,2013,Air Quality (percent high-quality hours),2,High Quality,,0.45966
4808011,Red Deer,2014,Air Quality (percent high-quality hours),2,High Quality,,0.57677
4808011,Red Deer,2015,Air Quality (percent high-quality hours),2,High Quality,,0.59420
4808011,Red Deer,2016,Air Quality (percent high-quality hours),2,High Quality,,0.56134
4808011,Red Deer,2017,Air Quality (percent high-quality hours),2,High Quality,,0.61936
4808011,Red Deer,2018,Air Quality (percent high-quality hours),2,High Quality,,0.40978
4808011,Red Deer,2019,Air Quality (percent high-quality hours),2,High Quality,,0.55227
4808011,Red Deer,2020,Air Quality (percent high-quality hours),2,High Quality,,0.55390
4808011,Red Deer,2021,Air Quality (percent high-quality hours),2,High Quality,,0.59904
4808011,Red Deer,2022,Air Quality (percent high-quality hours),2,High Quality,,0.57089
4811056,Fort Saskatchewan,2011,Air Quality (percent high-quality hours),2,High Quality,,0.48213
4811056,Fort Saskatchewan,2012,Air Quality (percent high-quality hours),2,High Quality,,0.59252
4811056,Fort Saskatchewan,2013,Air Quality (percent high-quality hours),2,High Quality,,0.45144
4811056,Fort Saskatchewan,2014,Air Quality (percent high-quality hours),2,High Quality,,0.54647
4811056,Fort Saskatchewan,2015,Air Quality (percent high-quality hours),2,High Quality,,0.48304
4811056,Fort Saskatchewan,2016,Air Quality (percent high-quality hours),2,High Quality,,0.54389
4811056,Fort Saskatchewan,2017,Air Quality (percent high-quality hours),2,High Quality,,0.53709
4811056,Fort Saskatchewan,2018,Air Quality (percent high-quality hours),2,High Quality,,0.38214
4811056,Fort Saskatchewan,2019,Air Quality (percent high-quality hours),2,High Quality,,0.51359
4811056,Fort Saskatchewan,2020,Air Quality (percent high-quality hours),2,High Quality,,0.52089
4811056,Fort Saskatchewan,2021,Air Quality (percent high-quality hours),2,High Quality,,0.54617
4811056,Fort Saskatchewan,2022,Air Quality (percent high-quality hours),2,High Quality,,0.51565
4811061,Edmonton,2011,Air Quality (percent high-quality hours),2,High Quality,,0.32367
4811061,Edmonton,2012,Air Quality (percent high-quality hours),2,High Quality,,0.35402
4811061,Edmonton,2013,Air Quality (percent high-quality hours),2,High Quality,,0.35895
4811061,Edmonton,2014,Air Quality (percent high-quality hours),2,High Quality,,0.39137
4811061,Edmonton,2015,Air Quality (percent high-quality hours),2,High Quality,,0.40130
4811061,Edmonton,2016,Air Quality (percent high-quality hours),2,High Quality,,0.49471
4811061,Edmonton,2017,Air Quality (percent high-quality hours),2,High Quality,,0.40438
4811061,Edmonton,2018,Air Quality (percent high-quality hours),2,High Quality,,0.32275
4811061,Edmonton,2019,Air Quality (percent high-quality hours),2,High Quality,,0.42471
4811061,Edmonton,2020,Air Quality (percent high-quality hours),2,High Quality,,0.48116
4811061,Edmonton,2021,Air Quality (percent high-quality hours),2,High Quality,,0.43384
4811061,Edmonton,2022,Air Quality (percent high-quality hours),2,High Quality,,0.42368
4802012,Lethbridge,2011,Air Quality (percent high-quality hours),2,High Quality,,0.51425
4802012,Lethbridge,2012,Air Quality (percent high-quality hours),2,High Quality,,0.57192
